cod_ibge,cod_mun6,nome_mun,ano,pop,casos
3555000,355500,Tupã,2014,63818,826
3555109,355510,Tupi Paulista,2014,14851,23
3555208,355520,Turiúba,2014,1905,26
3555307,355530,Turmalina,2014,1880,11
3555356,355535,Ubarana,2014,5350,92
3555406,355540,Ubatuba,2014,83246,1279
3555505,355550,Ubirajara,2014,4645,5
3555604,355560,Uchoa,2014,9852,32
3555703,355570,União Paulista,2014,1621,0
3555802,355580,Urânia,2014,8853,15
3555901,355590,Uru,2014,1312,1
3556008,355600,Urupês,2014,13110,11
3556107,355610,Valentim Gentil,2014,12029,99
3556206,355620,Valinhos,2014,113433,304
3556305,355630,Valparaíso,2014,23238,42
3556354,355635,Vargem,2014,9344,8
3556404,355640,Vargem Grande do Sul,2014,39592,52
3556453,355645,Vargem Grande Paulista,2014,45678,23
3556503,355650,Várzea Paulista,2014,110896,510
3556602,355660,Vera Cruz,2014,10604,14
3556701,355670,Vinhedo,2014,68095,193
3556800,355680,Viradouro,2014,17469,91
3556909,355690,Vista Alegre do Alto,2014,7278,3
3556958,355695,Vitória Brasil,2014,1778,10
3557006,355700,Votorantim,2014,115506,39
3557105,355710,Votuporanga,2014,88753,2785
3557154,355715,Zacarias,2014,2477,86
3557204,355720,Chavantes,2014,12265,2
3557303,355730,Estiva Gerbi,2014,10471,23
3500105,350010,Adamantina,2015,34285,1140
3500204,350020,Adolfo,2015,3903,121
3500303,350030,Aguaí,2015,32192,2487
3500402,350040,Águas da Prata,2015,7558,336
3500501,350050,Águas de Lindóia,2015,17690,165
3500550,350055,Águas de Santa Bárbara,2015,6313,16
3500600,350060,Águas de São Pedro,2015,2734,31
3500709,350070,Agudos,2015,35986,776
3500758,350075,Alambari,2015,5395,19
3500808,350080,Alfredo Marcondes,2015,4138,33
3500907,350090,Altair,2015,3693,72
3501004,350100,Altinópolis,2015,16155,75
3501103,350110,Alto Alegre,2015,4059,68
3501152,350115,Alumínio,2015,17166,204
3501202,350120,Álvares Florence,2015,3935,34
3501301,350130,Álvares Machado,2015,25208,354
3501400,350140,Álvaro de Carvalho,2015,4731,35
3501509,350150,Alvinlândia,2015,2978,30
3501608,350160,Americana,2015,222291,7550
3501707,350170,Américo Brasiliense,2015,34218,755
3501806,350180,Américo de Campos,2015,5831,69
3501905,350190,Amparo,2015,67088,6754
3502002,350200,Analândia,2015,4410,126
3502101,350210,Andradina,2015,57588,1864
3502200,350220,Angatuba,2015,23016,214
3502309,350230,Anhembi,2015,5697,116
3502408,350240,Anhumas,2015,3844,102
3502507,350250,Aparecida,2015,34268,1536
3502606,350260,Aparecida d'Oeste,2015,4321,228
3502705,350270,Apiaí,2015,25199,28
3502754,350275,Araçariguama,2015,18893,235
3502804,350280,Araçatuba,2015,190349,1734
3502903,350290,Araçoiaba da Serra,2015,29554,502
3503000,350300,Aramina,2015,5316,8
3503109,350310,Arandu,2015,6424,6
3503158,350315,Arapeí,2015,2454,95
3503208,350320,Araraquara,2015,223325,5542
3503307,350330,Araras,2015,124270,2742
3503356,350335,Arco-Íris,2015,1998,14
3503406,350340,Arealva,2015,7985,360
3503505,350350,Areias,2015,3678,11
3503604,350360,Areiópolis,2015,10487,461
3503703,350370,Ariranha,2015,8258,221
3503802,350380,Artur Nogueira,2015,47301,981
3503901,350390,Arujá,2015,79936,1521
3503950,350395,Aspásia,2015,1820,50
3504008,350400,Assis,2015,98216,4766
3504107,350410,Atibaia,2015,140284,1015
3504206,350420,Auriflama,2015,14094,230
3504305,350430,Avaí,2015,4777,372
3504404,350440,Avanhandava,2015,11344,143
3504503,350450,Avaré,2015,87433,267
3504602,350460,Bady Bassitt,2015,19764,914
3504701,350470,Balbinos,2015,3764,22
3504800,350480,Bálsamo,2015,8813,395
3504909,350490,Bananal,2015,10184,397
3505005,350500,Barão de Antonina,2015,3286,4
3505104,350510,Barbosa,2015,6220,131
3505203,350520,Bariri,2015,31702,121
3505302,350530,Barra Bonita,2015,35146,90
3505351,350535,Barra do Chapéu,2015,5216,0
3505401,350540,Barra do Turvo,2015,7425,12
3505500,350550,Barretos,2015,116789,834
3505609,350560,Barrinha,2015,30141,182
3505708,350570,Barueri,2015,273650,6455
3505807,350580,Bastos,2015,20987,466
3505906,350590,Batatais,2015,57420,597
3506003,350600,Bauru,2015,360149,8558
3506102,350610,Bebedouro,2015,75910,6322
3506201,350620,Bento de Abreu,2015,2679,16
3506300,350630,Bernardino de Campos,2015,11143,66
3506359,350635,Bertioga,2015,54494,557
3506409,350640,Bilac,2015,7226,215
3506508,350650,Birigui,2015,113701,4588
3506607,350660,Biritiba Mirim,2015,29188,39
3506706,350670,Boa Esperança do Sul,2015,13480,123
3506805,350680,Bocaina,2015,11097,81
3506904,350690,Bofete,2015,10017,17
3507001,350700,Boituva,2015,53695,906
3507100,350710,Bom Jesus dos Perdões,2015,20630,429
3507159,350715,Bom Sucesso de Itararé,2015,3568,3
3507209,350720,Borá,2015,857,37
3507308,350730,Boracéia,2015,4469,34
3507407,350740,Borborema,2015,14481,577
3507456,350745,Borebi,2015,2483,7
3507506,350750,Botucatu,2015,135279,751
3507605,350760,Bragança Paulista,2015,159628,694
3507704,350770,Braúna,2015,5157,178
3507753,350775,Brejo Alegre,2015,2592,18
3507803,350780,Brodowski,2015,22859,317
3507902,350790,Brotas,2015,22600,266
3508009,350800,Buri,2015,19369,231
3508108,350810,Buritama,2015,16359,823
3508207,350820,Buritizal,2015,4186,2
3508306,350830,Cabrália Paulista,2015,4379,104
3508405,350840,Cabreúva,2015,43836,264
3508504,350850,Caçapava,2015,90071,1226
3508603,350860,Cachoeira Paulista,2015,30835,465
3508702,350870,Caconde,2015,17961,106
3508801,350880,Cafelândia,2015,16729,226
3508900,350890,Caiabu,2015,3984,25
3509007,350900,Caieiras,2015,90428,523
3509106,350910,Caiuá,2015,5221,27
3509205,350920,Cajamar,2015,75882,3395
3509254,350925,Cajati,2015,28660,37
3509304,350930,Cajobi,2015,9572,169
3509403,350940,Cajuru,2015,23651,887
3509452,350945,Campina do Monte Alegre,2015,5730,16
3509502,350950,Campinas,2015,1110271,66753
3509601,350960,Campo Limpo Paulista,2015,76290,1024
3509700,350970,Campos do Jordão,2015,47679,11
3509809,350980,Campos Novos Paulista,2015,4699,32
3509908,350990,Cananéia,2015,12334,186
3509957,350995,Canas,2015,4621,78
3510005,351000,Cândido Mota,2015,29881,4341
3510104,351010,Cândido Rodrigues,2015,2779,33
3510153,351015,Canitar,2015,5161,26
3510203,351020,Capão Bonito,2015,46574,115
3510302,351030,Capela do Alto,2015,19759,68
3510401,351040,Capivari,2015,49345,1226
3510500,351050,Caraguatatuba,2015,115117,5735
3510609,351060,Carapicuíba,2015,379276,2468
3510708,351070,Cardoso,2015,11741,57
3510807,351080,Casa Branca,2015,28402,837
3510906,351090,Cássia dos Coqueiros,2015,2721,4
3511003,351100,Castilho,2015,19017,610
3511102,351110,Catanduva,2015,114638,10776
3511201,351120,Catiguá,2015,7109,251
3511300,351130,Cedral,2015,9857,493
3511409,351140,Cerqueira César,2015,19259,22
3511508,351150,Cerquilho,2015,41900,240
3511607,351160,Cesário Lange,2015,17013,64
3511706,351170,Charqueada,2015,15338,110
3511904,351190,Clementina,2015,7120,45
3512001,351200,Colina,2015,17944,587
3512100,351210,Colômbia,2015,6362,202
3512209,351220,Conchal,2015,26546,2291
3512308,351230,Conchas,2015,15931,821
3512407,351240,Cordeirópolis,2015,22553,660
3512506,351250,Coroados,2015,5362,163
3512605,351260,Coronel Macedo,2015,4748,5
3512704,351270,Corumbataí,2015,4029,122
3512803,351280,Cosmópolis,2015,59703,884
3512902,351290,Cosmorama,2015,7835,108
3513009,351300,Cotia,2015,231872,2191
3513108,351310,Cravinhos,2015,32572,144
3513207,351320,Cristais Paulista,2015,8270,2
3513306,351330,Cruzália,2015,2207,129
3513405,351340,Cruzeiro,2015,76914,236
3513504,351350,Cubatão,2015,117369,807
3513603,351360,Cunha,2015,22052,14
3513702,351370,Descalvado,2015,31536,1272
3513801,351380,Diadema,2015,393194,3996
3513850,351385,Dirce Reis,2015,1665,41
3513900,351390,Divinolândia,2015,11270,7
3514007,351400,Dobrada,2015,8362,68
3514106,351410,Dois Córregos,2015,24837,408
3514205,351420,Dolcinópolis,2015,2139,178
3514304,351430,Dourado,2015,8441,28
3514403,351440,Dracena,2015,44400,1141
3514502,351450,Duartina,2015,12352,77
3514601,351460,Dumont,2015,8649,246
3514700,351470,Echaporã,2015,6292,64
3514809,351480,Eldorado,2015,14072,5
3514908,351490,Elias Fausto,2015,16606,1001
3514924,351492,Elisiário,2015,3148,201
3514957,351495,Embaúba,2015,2395,106
3515004,351500,Embu das Artes,2015,246842,1903
3515103,351510,Embu-Guaçu,2015,65027,110
3515129,351512,Emilianópolis,2015,3053,2
3515152,351515,Engenheiro Coelho,2015,17266,540
3515186,351518,Espírito Santo do Pinhal,2015,41294,1473
3515194,351519,Espírito Santo do Turvo,2015,4215,28
3515202,351520,Estrela d'Oeste,2015,8725,1471
3515301,351530,Estrela do Norte,2015,2706,23
3515350,351535,Euclides da Cunha Paulista,2015,8979,96
3515400,351540,Fartura,2015,15953,156
3515509,351550,Fernandópolis,2015,67707,1196
3515608,351560,Fernando Prestes,2015,5714,34
3515657,351565,Fernão,2015,1606,8
3515707,351570,Ferraz de Vasconcelos,2015,173487,1061
3515806,351580,Flora Rica,2015,1656,13
3515905,351590,Floreal,2015,2911,19
3516002,351600,Flórida Paulista,2015,12933,742
3516101,351610,Florínea,2015,3299,265
3516200,351620,Franca,2015,333905,1936
3516309,351630,Francisco Morato,2015,159620,1391
3516408,351640,Franco da Rocha,2015,137457,1407
3516507,351650,Gabriel Monteiro,2015,2760,12
3516606,351660,Gália,2015,6819,289
3516705,351670,Garça,2015,43039,1446
3516804,351680,Gastão Vidigal,2015,3863,29
3516853,351685,Gavião Peixoto,2015,4554,19
3516903,351690,General Salgado,2015,10604,56
3517000,351700,Getulina,2015,10625,750
3517109,351710,Glicério,2015,4436,191
3517208,351720,Guaiçara,2015,10966,413
3517307,351730,Guaimbê,2015,5487,612
3517406,351740,Guaíra,2015,38392,1347
3517505,351750,Guapiaçu,2015,19431,251
3517604,351760,Guapiara,2015,17794,25
3517703,351770,Guará,2015,19480,213
3517802,351780,Guaraçaí,2015,8112,122
3517901,351790,Guaraci,2015,10212,128
3518008,351800,Guarani d'Oeste,2015,1982,21
3518107,351810,Guarantã,2015,6443,283
3518206,351820,Guararapes,2015,30994,2564
3518305,351830,Guararema,2015,28170,227
3518404,351840,Guaratinguetá,2015,114906,1189
3518503,351850,Guareí,2015,14814,13
3518602,351860,Guariba,2015,36659,569
3518701,351870,Guarujá,2015,291885,1294
3518800,351880,Guarulhos,2015,1258417,25921
3518859,351885,Guatapará,2015,7161,265
3518909,351890,Guzolândia,2015,4586,94
3519006,351900,Herculândia,2015,8925,121
3519055,351905,Holambra,2015,12793,355
3519071,351907,Hortolândia,2015,211298,5858
3519105,351910,Iacanga,2015,10202,120
3519204,351920,Iacri,2015,6360,90
3519253,351925,Iaras,2015,7055,4
3519303,351930,Ibaté,2015,31453,642
3519402,351940,Ibirá,2015,11252,543
3519501,351950,Ibirarema,2015,6641,267
3519600,351960,Ibitinga,2015,56202,806
3519709,351970,Ibiúna,2015,73346,155
3519808,351980,Icém,2015,7681,244
3519907,351990,Iepê,2015,7660,111
3520004,352000,Igaraçu do Tietê,2015,23377,25
3520103,352010,Igarapava,2015,27364,11
3520202,352020,Igaratá,2015,9630,135
3520301,352030,Iguape,2015,29135,578
3520400,352040,Ilhabela,2015,30927,963
3520426,352042,Ilha Comprida,2015,10895,220
3520442,352044,Ilha Solteira,2015,25501,637
3520509,352050,Indaiatuba,2015,224024,2303
3520608,352060,Indiana,2015,4979,45
3520707,352070,Indiaporã,2015,3997,27
3520806,352080,Inúbia Paulista,2015,3652,175
3520905,352090,Ipaussu,2015,13724,312
3521002,352100,Iperó,2015,31754,2551
3521101,352110,Ipeúna,2015,6432,210
3521150,352115,Ipiguá,2015,5395,147
3521200,352120,Iporanga,2015,4220,1
3521309,352130,Ipuã,2015,14362,48
3521408,352140,Iracemápolis,2015,20873,633
3521507,352150,Irapuã,2015,7164,184
3521606,352160,Irapuru,2015,7565,93
3521705,352170,Itaberá,2015,17990,28
3521804,352180,Itaí,2015,24616,61
3521903,352190,Itajobi,2015,15580,119
3522000,352200,Itaju,2015,3389,6
3522109,352210,Itanhaém,2015,98315,4669
3522158,352215,Itaoca,2015,3308,4
3522208,352220,Itapecerica da Serra,2015,156475,1810
3522307,352230,Itapetininga,2015,150535,509
3522406,352240,Itapeva,2015,89140,210
3522505,352250,Itapevi,2015,214660,2550
3522604,352260,Itapira,2015,70285,4598
3522653,352265,Itapirapuã Paulista,2015,4037,2
3522703,352270,Itápolis,2015,40062,816
3522802,352280,Itaporanga,2015,14504,35
3522901,352290,Itapuí,2015,12812,142
3523008,352300,Itapura,2015,4238,105
3523107,352310,Itaquaquecetuba,2015,342265,1322
3523206,352320,Itararé,2015,46895,33
3523305,352330,Itariri,2015,15551,628
3523404,352340,Itatiba,2015,110290,250
3523503,352350,Itatinga,2015,18629,13
3523602,352360,Itirapina,2015,15819,713
3523701,352370,Itirapuã,2015,5881,67
3523800,352380,Itobi,2015,7750,107
3523909,352390,Itu,2015,160946,1821
3524006,352400,Itupeva,2015,55568,284
3524105,352410,Ituverava,2015,38398,138
3524204,352420,Jaborandi,2015,6500,73
3524303,352430,Jaboticabal,2015,72182,341
3524402,352440,Jacareí,2015,224970,3961
3524501,352450,Jaci,2015,6452,272
3524600,352460,Jacupiranga,2015,16805,149
3524709,352470,Jaguariúna,2015,50476,1553
3524808,352480,Jales,2015,48032,3374
3524907,352490,Jambeiro,2015,5793,33
3525003,352500,Jandira,2015,112919,2899
3525102,352510,Jardinópolis,2015,40766,411
3525201,352520,Jarinu,2015,29569,95
3525300,352530,Jaú,2015,132625,256
3525409,352540,Jeriquara,2015,3452,0
3525508,352550,Joanópolis,2015,12253,16
3525607,352560,João Ramalho,2015,4265,44
3525706,352570,José Bonifácio,2015,34482,600
3525805,352580,Júlio Mesquita,2015,4383,301
3525854,352585,Jumirim,2015,2911,21
3525904,352590,Jundiaí,2015,400386,4625
3526001,352600,Junqueirópolis,2015,19553,579
3526100,352610,Juquiá,2015,18558,132
3526209,352620,Juquitiba,2015,28353,74
3526308,352630,Lagoinha,2015,4930,2
3526407,352640,Laranjal Paulista,2015,25698,163
3526506,352650,Lavínia,2015,9144,169
3526605,352660,Lavrinhas,2015,6881,13
3526704,352670,Leme,2015,95042,224
3526803,352680,Lençóis Paulista,2015,63892,473
3526902,352690,Limeira,2015,283637,19854
3527009,352700,Lindóia,2015,6883,124
3527108,352710,Lins,2015,73226,1757
3527207,352720,Lorena,2015,83780,2380
3527256,352725,Lourdes,2015,2080,66
3527306,352730,Louveira,2015,43040,371
3527405,352740,Lucélia,2015,20100,442
3527504,352750,Lucianópolis,2015,2299,17
3527603,352760,Luís Antônio,2015,11761,436
3527702,352770,Luiziânia,2015,4924,57
3527801,352780,Lupércio,2015,4222,51
3527900,352790,Lutécia,2015,2727,88
3528007,352800,Macatuba,2015,16645,114
3528106,352810,Macaubal,2015,7596,47
3528205,352820,Macedônia,2015,3793,34
3528304,352830,Magda,2015,3239,38
3528403,352840,Mairinque,2015,46348,496
3528502,352850,Mairiporã,2015,86768,194
3528601,352860,Manduri,2015,9399,13
3528700,352870,Marabá Paulista,2015,4724,22
3528809,352880,Maracaí,2015,13149,607
3528858,352885,Marapoama,2015,2914,117
3528908,352890,Mariápolis,2015,3769,160
3529005,352900,Marília,2015,226035,18697
3529104,352910,Marinópolis,2015,2037,43
3529203,352920,Martinópolis,2015,24596,131
3529302,352930,Matão,2015,78293,778
3529401,352940,Mauá,2015,420186,815
3529500,352950,Mendonça,2015,5265,387
3529609,352960,Meridiano,2015,4187,108
3529658,352965,Mesópolis,2015,1909,70
3529708,352970,Miguelópolis,2015,20229,41
3529807,352980,Mineiros do Tietê,2015,11803,29
3529906,352990,Miracatu,2015,19876,571
3530003,353000,Mira Estrela,2015,2950,57
3530102,353010,Mirandópolis,2015,27936,801
3530201,353020,Mirante do Paranapanema,2015,16771,159
3530300,353030,Mirassol,2015,57909,458
3530409,353040,Mirassolândia,2015,4436,139
3530508,353050,Mococa,2015,67303,3392
3530607,353060,Mogi das Cruzes,2015,415715,885
3530706,353070,Mogi Guaçu,2015,144772,9190
3530805,353080,Mogi Mirim,2015,89677,2080
3530904,353090,Mombuca,2015,3462,28
3531001,353100,Monções,2015,2073,61
3531100,353110,Mongaguá,2015,52977,891
3531209,353120,Monte Alegre do Sul,2015,7820,128
3531308,353130,Monte Alto,2015,47296,328
3531407,353140,Monte Aprazível,2015,22069,604
3531506,353150,Monte Azul Paulista,2015,18721,423
3531605,353160,Monte Castelo,2015,4144,41
3531704,353170,Monteiro Lobato,2015,4164,19
3531803,353180,Monte Mor,2015,55593,1070
3531902,353190,Morro Agudo,2015,28949,78
3532009,353200,Morungaba,2015,12658,39
3532058,353205,Motuca,2015,4193,21
3532108,353210,Murutinga do Sul,2015,4027,105
3532157,353215,Nantes,2015,2704,13
3532207,353220,Narandiba,2015,4910,19
3532306,353230,Natividade da Serra,2015,6833,7
3532405,353240,Nazaré Paulista,2015,17291,78
3532504,353250,Neves Paulista,2015,9169,798
3532603,353260,Nhandeara,2015,10434,77
3532702,353270,Nipoã,2015,4475,167
3532801,353280,Nova Aliança,2015,6224,178
3532827,353282,Nova Campina,2015,8526,4
3532843,353284,Nova Canaã Paulista,2015,2087,305
3532868,353286,Nova Castilho,2015,1116,0
3532900,353290,Nova Europa,2015,9374,58
3533007,353300,Nova Granada,2015,19337,190
3533106,353310,Nova Guataporanga,2015,2176,79
3533205,353320,Nova Independência,2015,3704,58
3533254,353325,Novais,2015,4542,189
3533304,353330,Nova Luzitânia,2015,3241,21
3533403,353340,Nova Odessa,2015,55874,2866
3533502,353350,Novo Horizonte,2015,37483,355
3533601,353360,Nuporanga,2015,7059,181
3533700,353370,Ocauçu,2015,4231,44
3533809,353380,Óleo,2015,2614,2
3533908,353390,Olímpia,2015,52396,543
3534005,353400,Onda Verde,2015,4252,754
3534104,353410,Oriente,2015,6142,219
3534203,353420,Orindiúva,2015,5858,107
3534302,353430,Orlândia,2015,39497,506
3534401,353440,Osasco,2015,698037,2464
3534500,353450,Oscar Bressane,2015,2533,43
3534609,353460,Osvaldo Cruz,2015,31215,835
3534708,353470,Ourinhos,2015,104198,6260
3534757,353475,Ouroeste,2015,9273,250
3534807,353480,Ouro Verde,2015,7874,167
3534906,353490,Pacaembu,2015,13966,175
3535002,353500,Palestina,2015,11252,334
3535101,353510,Palmares Paulista,2015,10466,464
3535200,353520,Palmeira d'Oeste,2015,9363,75
3535309,353530,Palmital,2015,20684,569
3535408,353540,Panorama,2015,14917,200
3535507,353550,Paraguaçu Paulista,2015,42004,4687
3535606,353560,Paraibuna,2015,17625,170
3535705,353570,Paraíso,2015,6017,87
3535804,353580,Paranapanema,2015,18494,102
3535903,353590,Paranapuã,2015,3911,360
3536000,353600,Parapuã,2015,10805,446
3536109,353610,Pardinho,2015,6287,14
3536208,353620,Pariquera-Açu,2015,18863,139
3536257,353625,Parisi,2015,2377,42
3536307,353630,Patrocínio Paulista,2015,13696,137
3536406,353640,Paulicéia,2015,7061,205
3536505,353650,Paulínia,2015,93778,3714
3536570,353657,Paulistânia,2015,1896,19
3536604,353660,Paulo de Faria,2015,8158,143
3536703,353670,Pederneiras,2015,43124,707
3536802,353680,Pedra Bela,2015,6097,9
3536901,353690,Pedranópolis,2015,2674,39
3537008,353700,Pedregulho,2015,15709,62
3537107,353710,Pedreira,2015,42397,394
3537156,353715,Pedrinhas Paulista,2015,2879,74
3537206,353720,Pedro de Toledo,2015,10730,202
3537305,353730,Penápolis,2015,60027,3043
3537404,353740,Pereira Barreto,2015,24881,365
3537503,353750,Pereiras,2015,7978,25
3537602,353760,Peruíbe,2015,63719,2280
3537701,353770,Piacatu,2015,5458,25
3537800,353780,Piedade,2015,52684,195
3537909,353790,Pilar do Sul,2015,27092,41
3538006,353800,Pindamonhangaba,2015,155234,951
3538105,353810,Pindorama,2015,14935,581
3538204,353820,Pinhalzinho,2015,14012,28
3538303,353830,Piquerobi,2015,3451,9
3538501,353850,Piquete,2015,13568,138
3538600,353860,Piracaia,2015,25611,693
3538709,353870,Piracicaba,2015,390420,3734
3538808,353880,Piraju,2015,29031,68
3538907,353890,Pirajuí,2015,22715,1524
3539004,353900,Pirangi,2015,10759,956
3539103,353910,Pirapora do Bom Jesus,2015,16756,301
3539202,353920,Pirapozinho,2015,25050,1573
3539301,353930,Pirassununga,2015,71781,4329
3539400,353940,Piratininga,2015,13346,427
3539509,353950,Pitangueiras,2015,34906,283
3539608,353960,Planalto,2015,4476,321
3539707,353970,Platina,2015,3165,37
3539806,353980,Poá,2015,106118,399
3539905,353990,Poloni,2015,5511,71
3540002,354000,Pompéia,2015,20150,897
3540101,354010,Pongaí,2015,3461,29
3540200,354020,Pontal,2015,39325,254
3540259,354025,Pontalinda,2015,4128,127
3540309,354030,Pontes Gestal,2015,2504,123
3540408,354040,Populina,2015,4228,119
3540507,354050,Porangaba,2015,9253,29
3540606,354060,Porto Feliz,2015,52169,765
3540705,354070,Porto Ferreira,2015,52179,4505
3540754,354075,Potim,2015,19867,1030
3540804,354080,Potirendaba,2015,16740,175
3540853,354085,Pracinha,2015,2753,30
3540903,354090,Pradópolis,2015,17370,77
3541000,354100,Praia Grande,2015,299803,3441
